id,country,description,subDepartment,department,premium,notes,name,number,exampleBrands
categories-LuxuryFragrances-710RP-9888-cixm6,CA,High-end perfumes and colognes.,Personal Care & Beauty,Beauty,false,,Luxury Fragrances,710-RP,"Chanel, Dior, Yves Saint Laurent, Lancme"
categories-LuxuryNailPolish-398RP-7730-5ss3p,US,High-end or designer nail polishes offering a range of shades and finishes.,Makeup,Beauty,false,,Luxury Nail Polish,398-RP,"Chanel, Dior, YSL, Tom Ford"
categories-LuxuryNailPolish-398RP-9888-wow1t,CA,Luxury and designer brand nail polishes.,Miscellaneous,General Merchandise,false,,Luxury Nail Polish,398-RP,"Chanel, Dior, Essie Luxe, Lancme"
categories-MapleSyrup-267-8745-nr3ac,CA,Bottled maple syrup for cooking and breakfast use.,Miscellaneous,General Merchandise,false,,Maple Syrup,267,"Quebec Maple Syrup Producers, President's Choice, Compliments, Butternut Mountain Farm"
categories-Marcelle-283-8749-u6rxp,CA,Marcelle brand beauty and skincare products.,Miscellaneous,General Merchandise,false,,Marcelle,283,"Marcelle, Annabelle, Lise Watier, Personnelle (Jean Coutu)"
categories-MargarineButter-104-8745-odynf,CA,"Butter, margarine, and related spreads.",Dairy & Eggs,Grocery,false,,Margarine & Butter,104,"Lactantia, Gay Lea, President's Choice, Becel"
categories-MassNailCare-273-7734-527p7,US,"Products for nail care, including nail polish, removers, and grooming tools.",Beauty,Beauty,false,,Mass Nail Care,273,"Essie, OPI, Sally Hansen, Revlon"
categories-MassSuncare-393RP-7732-qzgj6,US,"Sunscreens, lotions, and other products for protecting the skin from the sun's harmful rays.",Beauty,Beauty,false,,Mass Suncare,393-RP,"Coppertone, Banana Boat, Neutrogena, Hawaiian Tropic"
categories-MassSuncare-393RP-9888-pnwgx,CA,Mass-market sunscreens and tanning products.,Auto Parts & Maintenance,Automotive,false,,Mass Suncare,393-RP,"Coppertone, Banana Boat, Ombrelle (Canada), Hawaiian Tropic"
categories-MassagersPhysicalTherapyAids-550RP-7735-04vop,US,Devices for relieving muscle tension and aiding physical rehabilitation.,Health & Medicine,"Pharmacy, Health & Wellness",false,,Massagers & Physical Therapy Aids,550-RP,"HoMedics, Theragun, Brookstone, BodyHealt"
categories-MassagersPhysicalTherapyAids-550RP-9888-818ts,CA,Massage devices and therapy aids.,Miscellaneous,General Merchandise,false,,Massagers & Physical Therapy Aids,550-RP,"HoMedics, Wahl, TheraGun, Dr. Ho's (Canada)"
categories-MattressToppersPads-513RP-8743-dlpeu,US,Additional layers of padding placed on top of a mattress for added comfort or protection.,Bedding,"Home, Furniture, & Appliances",false,,Mattress Toppers & Pads,513-RP,"Tempur-Pedic, Linenspa, Serta, AmazonBasics"
categories-MattressToppersPads-513RP-9888-eqing,CA,"Mattress toppers, pads, and protectors.",Miscellaneous,General Merchandise,false,,Mattress Toppers & Pads,513-RP,"Sleep Country, Sealy, Serta, IKEA"
categories-MattressesAccessories-489RP-8743-wt3gi,US,"Bedding essentials including mattresses, box springs, and mattress protectors.",Furniture,"Home, Furniture & Appliances",false,,Mattresses & Accessories,489-RP,"Tempur-Pedic, Serta, Purple, Zinus"
categories-MattressesAccessories-489RP-9888-bh96v,CA,Retail mattresses and bedding accessories.,Miscellaneous,General Merchandise,false,,Mattresses & Accessories,489-RP,"Sleep Country, Endy (Canada), Casper, Sealy"
categories-MaybellineNewYork-193-8749-isjoe,CA,Maybelline brand beauty and cosmetics.,Miscellaneous,General Merchandise,false,,Maybelline New York,193,"Maybelline, L'Oral Paris, CoverGirl, NYX"
categories-Mayonnaise-105-7735-f73kb,US,"A creamy condiment made from oil, egg yolks, and vinegar or lemon juice, used in sandwiches, salads, and dressings.",Condiments,Grocery,false,,Mayonnaise,105,"Hellmann's, Kraft, Duke's, Best Foods"
categories-Mayonnaise-22-9888-keavv,CA,Packaged mayonnaise jars and bottles.,Miscellaneous,General Merchandise,false,,Mayonnaise,22,"Hellmann's, Kraft, President's Choice, Compliments"
categories-MeatAlternatives-82-8748-d3y5g,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Meat Alternatives,82,"Yves Veggie Cuisine (Canada), Gardein, Beyond Meat, Lightlife"
categories-MeatSnacks-238-8748-urnbp,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Meat Snacks,238,"Jack Link's, McSweeney's (Canada), Great Canadian Meat, Oberto"
categories-MedicatedSkinCare-34-9887-6n4l8,CA,Skin care products with medicated or therapeutic properties.,Personal Care & Beauty,Beauty,false,,Medicated Skin Care,34,"Polysporin, Spectro, Clean & Clear, Neutrogena"
categories-Melons-428RP-7733-6zd7h,US,"Large, juicy fruits with a high water content, such as watermelon, cantaloupe, and honeydew.",Fresh Fruits,Grocery,false,,Melons,428-RP,"Dole, Chiquita, Watermelon of the West, Del Monte"
categories-Melons-428RP-9888-f7ctt,CA,Fresh melons including cantaloupe and honeydew.,Produce,Grocery,false,,Melons,428-RP,"Dole, Del Monte, Fresh Del Monte, President's Choice Organics"
categories-MensGrooming-533RP-7734-3dc0g,US,"Personal care products designed for men, including shaving tools, shaving lotions & skin care.",Personal Care,Personal Care,false,,Men's Grooming,533-RP,"Gillette, Schick, Nivea Men, Jack Black"
categories-MensGrooming-533RP-9888-hmr0j,CA,"Men's shaving, hair, and personal grooming products.",Miscellaneous,General Merchandise,false,,Men's Grooming,533-RP,"Gillette, Old Spice, Dove Men+Care, Bulldog (Canada)"
categories-MensHairCareStyling-534RP-7728-ky7v0,US,"Products for men's hair care and styling, such as shampoos, conditioners, coloring, and gels.",Personal Care,Personal Care,false,,Men's Hair Care & Styling,534-RP,"American Crew, Suave Men, Axe, Dove Men+Care"
categories-MensHairCareStyling-534RP-9886-gj2s0,CA,"Products to clean, style, or color hair.",Personal Care & Beauty,Beauty,false,,Men's Hair Care & Styling,534-RP,"American Crew, Axe, Dove Men+Care, Old Spice"
categories-MensJewelryWatches-681RP-7730-d6ffj,US,"Jewelry and timepieces designed for men, including rings, bracelets, and watches.",Jewelry & Watches,"Arts, Crafts, Sewing & Party Supplies",false,,Men's Jewelry & Watches,681-RP,"Citizen, Fossil, Seiko, Timex"
categories-MensJewelryWatches-681RP-9888-9h7km,CA,Men's fashion jewelry and watches.,Miscellaneous,General Merchandise,false,,Men's Jewelry & Watches,681-RP,"Michael Hill, Birks (Canada), Fossil, Citizen"
categories-Mexican-CAM342-8749-afw2q,CA,Mexican cuisine items and ingredients.,Miscellaneous,General Merchandise,false,,Mexican,CA-M-342,"Old El Paso, La Costea, Herdez, Compliments"
categories-MexicanFood-342-8750-3nxs7,CA,Packaged Mexican food products.,Miscellaneous,General Merchandise,false,,Mexican Food,342,"Old El Paso, La Costea, Herdez, Compliments"
categories-Microwaves-504RP-7739-5x4yx,US,Appliances for quickly heating and cooking,Kitchen Appliances,"Home, Furniture & Appliances",false,,Microwaves,504-RP,"Panasonic, Samsung, GE, Sharp"
categories-Microwaves-504RP-9888-ub7h1,CA,Countertop and built-in microwave ovens.,Miscellaneous,General Merchandise,false,,Microwaves,504-RP,"Panasonic, Samsung, LG, Danby (Canada)"
categories-MidDaySquares-81-8749-lswx8,CA,Mid-Day Squares functional chocolate snacks.,Miscellaneous,General Merchandise,false,,Mid-Day Squares,81,"Mid-Day Squares (Canada), Clif Bar, RXBAR, Kind"
categories-Milk-178347-8747-zpm7p,CA,Fluid milk in various fat levels and formats.,Dairy & Eggs,Grocery,false,,Milk,178 | 347,"Natrel, Neilson, Lactantia, Sealtest"
categories-MirrorsWallDecor-484RP-8744-g9lir,US,Reflective surfaces and decorative items used for home decoration and functionality.,Decor,"Home, Furniture & Appliances",false,,Mirrors & Wall Decor,484-RP,"Umbra, Threshold, West Elm, IKEA"
categories-MirrorsWallDecor-484RP-9888-c8h4t,CA,"Mirrors, frames, and decorative wall art.",Furniture & Home Dcor,Home,false,,Mirrors & Wall Decor,484-RP,"IKEA, Structube, HomeSense, Walmart Canada"
categories-Monitors-596RP-7737-yufcu,US,Screens used to display information from computers or other devices.,Electronics,Electronics,false,,Monitors,596-RP,"LG, Samsung, Dell, ASUS"
categories-Monitors-596RP-9888-jl5zd,CA,Computer display monitors.,Miscellaneous,General Merchandise,false,,Monitors,596-RP,"Dell, ASUS, Acer, HP"
categories-MotorOil-349-7737-xycqe,CA,"Lubricant for car engines, essential for vehicle maintenance.",Auto Parts & Maintenance,Automotive,false,,Motor Oil,349,"Mobil 1, Pennzoil"
categories-MotorOil-702RP-7737-40zau,US,Lubricant used to keep a vehicle's engine running smoothly by reducing friction and wear.,Oils & Fluids,Auto & Tires,false,,Motor Oil,702-RP,"Mobil 1, Castrol, Valvoline, Pennzoil"
categories-Mouthwash-152-7732-4blki,US,"Products used to maintain oral hygiene, including toothpaste, mouthwash, and floss.",Oral Care,Personal Care,false,,Mouthwash,152,"Colgate, Oral-B, Sensodyne, Crest"
categories-Mouthwash-152-9888-rcadd,CA,Oral rinses and mouthwashes.,Oral Care,Health & Wellness,false,,Mouthwash,152,"Listerine, Crest, Colgate, ACT"
categories-MoviesTVshows-515RP-7738-ibbbh,US,"Entertainment content available in various formats, including DVD, Blu-ray, and digital streaming.",Movies & TV,Movies & TV,false,,Movies & TV shows,515-RP,"Netflix, HBO, Disney+, Amazon Prime Video"
categories-MoviesTVshows-515RP-8746-bcoo9,CA,"Consumer electronics for home entertainment, streaming, and gaming.",Consumer Electronics,Electronics,false,,Movies & TV shows,515-RP,"Disney, CBC Gem, Crave (Canada), Netflix"
categories-MovingBoxesKits-581RP-8744-znxvc,US,Boxes and packaging materials designed for moving items from one place to another.,Office Supplies,School & Office Supplies,false,,Moving Boxes & Kits,581-RP,"U-Haul, The Home Depot, Lowes, Boxed Up"
categories-MovingBoxesKits-581RP-9888-vi1al,CA,Cardboard boxes and moving kits.,Miscellaneous,General Merchandise,false,,Moving Boxes & Kits,581-RP,"U-Haul, Home Depot Canada, Staples, Frogbox (Canada)"
categories-Mulch-519RP-8742-nomui,US,"Material spread over soil to retain moisture, suppress weeds, and improve soil quality.",Garden Center,Patio & Garden,false,,Mulch,519-RP,"Scotts, Miracle-Gro, Black Kow, Vigoro"
categories-Mulch-519RP-9888-7j43p,CA,Mulch for landscaping and gardening.,Miscellaneous,General Merchandise,false,,Mulch,519-RP,"Scotts, CIL, Miracle-Gro, Premier Tech"
categories-Mushrooms-437RP-8744-vpa3a,US,"Fungi used in cooking for their earthy flavor, including varieties like button, portobello, and shiitake.",Fresh Vegetables,Grocery,false,,Mushrooms,437-RP,"White Button, Baby Bella, Crimini, Portobello"
categories-Mushrooms-437RP-9888-q5nm4,CA,Fresh mushrooms in produce sections.,Miscellaneous,General Merchandise,false,,Mushrooms,437-RP,"Monterey Mushrooms, Highline Mushrooms (Canada), President's Choice Organics, Compliments"
categories-MusicCDsVinylRecords-517RP-7732-pny9o,US,Music & Video physical Media,Music & Vinyl,Music & Vinyl,false,,"Music, CD's, & Vinyl Records",517-RP,"Columbia Records, Disney, Fox"
categories-MusicCDsVinylRecords-517RP-9888-kgqpq,CA,"Recorded music in CD, vinyl, and other formats.",Miscellaneous,General Merchandise,false,,"Music, CD's, & Vinyl Records",517-RP,"HMV (legacy Canada), Sunrise Records, Sony Music, Universal Music Canada"
categories-MusicalInstruments-516RP-8744-odr44,US,"Devices used to create music, including guitars, pianos, drums, and orchestral instruments.",Music & Vinyl,Music & Vinyl,false,,Musical Instruments,516-RP,"Yamaha, Fender, Gibson, Roland"
categories-MusicalInstruments-516RP-9888-06f7t,CA,Retail musical instruments and accessories.,Miscellaneous,General Merchandise,false,,Musical Instruments,516-RP,"Yamaha, Fender, Gibson, Roland"
categories-Mustard-416RP-7734-dwvyx,US,"A condiment made from mustard seeds, used to add flavor to sandwiches, hot dogs, and salads.",Condiments,Grocery,false,,Mustard,416-RP,"French's, Heinz, Grey Poupon, Dijon"
categories-Mustard-416RP-9888-4xril,CA,Packaged mustard bottles and jars.,Miscellaneous,General Merchandise,false,,Mustard,416-RP,"French's, Heinz, President's Choice, Kozlik's (Canada)"
categories-NYXProfessionalMakeup-194-8750-1vbmc,CA,NYX brand cosmetics and beauty products.,Personal Care & Beauty,Beauty,false,,NYX Professional Makeup,194,"NYX, L'Oral Paris, Maybelline, CoverGirl"
categories-NailPolish-397RP-7738-koy22,US,Colored coatings applied to nails for decorative purposes.,Makeup,Beauty,false,,Nail Polish,397-RP,"OPI, Essie, Sally Hansen, Revlon"
categories-NailPolish-397RP-9888-94bvl,CA,Nail lacquers and polish products.,Miscellaneous,General Merchandise,false,,Nail Polish,397-RP,"Essie, Sally Hansen, OPI, Revlon"
categories-Napkins-77-9886-1rozm,CA,Paper napkins for household or foodservice use.,Miscellaneous,General Merchandise,false,,Napkins,77,"Scotties, Bounty, President's Choice, Compliments"
categories-Nectarines-128-8748-f52yd,CA,Fresh nectarines sold in produce sections.,Miscellaneous,General Merchandise,false,,Nectarines,128,"Okanagan (Canada), Stemilt, Compliments, President's Choice"
categories-NewspapersMagazines-400RP-8743-e69pt,US,"Printed or digital publications providing news, articles, and entertainment.",Magazines,Books,false,,Newspapers & Magazines,400-RP,"The New York Times, The Washington Post, Time, National Geographic"
categories-NewspapersMagazines-400RP-9888-ym9dt,CA,Printed newspapers and magazines.,Office Supplies & Crafts,Office & Crafts,false,,Newspapers & Magazines,400-RP,"Toronto Star, Globe and Mail, Maclean's, Chatelaine"
categories-NomzEnergyBites-204-8750-hbqck,CA,Nomz brand organic energy bites.,Miscellaneous,General Merchandise,false,,Nomz Energy Bites,204,"Nomz (Canada), RXBAR, Kind, Larabar"
categories-NonAlcoholicBeer-15-8745-5vijw,CA,Alcoholic malt beverages commonly consumed socially or with meals.,Beverages,Grocery,true,,Non-Alcoholic Beer,15,"Molson Excel, Budweiser Zero, Beck's, Partake"
categories-NonDairyMilk-219-9886-zj694,CA,"Plant-based milk alternatives such as soy, oat, and almond.",Dairy & Eggs,Grocery,false,,Non-Dairy Milk,219,"Silk, So Delicious, Almond Breeze, Earth's Own (Canada)"
categories-NonDairySpreads-241-9887-8goci,CA,Vegan butter and plant-based spreads.,Dairy & Eggs,Grocery,false,,Non-Dairy Spreads,241,"Becel, Earth Balance, President's Choice, I Can't Believe It's Not Butter"
categories-NonalcoholicDrinks-15-7735-kg5ur,US,"Beverages that do not contain alcohol, including sodas, juices, and flavored waters.",Alcohol Alternatives,Grocery,true,,Nonalcoholic Drinks,15,"Heineken 0.0, Budweiser Zero, Athletic Brewing, Beck's Non-Alcoholic"
categories-NotebooksPads-582RP-7737-25jem,US,"Books with blank or lined pages used for writing, drawing, or note-taking.",Office Supplies,School & Office Supplies,false,,Notebooks & Pads,582-RP,"Moleskine, Five Star, Mead, Leuchtturm1917"
categories-NotebooksPads-582RP-9888-nuzwu,CA,"Spiral notebooks, journals, and writing pads.",Office Supplies & Crafts,Office & Crafts,false,,Notebooks & Pads,582-RP,"Hilroy (Canada), Five Star, Moleskine, Staples Canada"
categories-NurseryDecor-383RP-7739-zgjwm,US,"Decorative items for a baby's nursery, including furniture, wall art, and bedding.",Baby,Baby,false,,Nursery & Decor,383-RP,"Pottery Barn Kids, Target (Room Essentials), IKEA, Wayfair"
categories-NurseryDecor-383RP-9888-ds30z,CA,Nursery furniture and decorative items.,Baby Care & Gear,Baby,false,,Nursery & Decor,383-RP,"IKEA, Walmart Canada, Pottery Barn Kids, Babies R Us"
categories-NutritionBars-46-8751-4u5tg,CA,"Packaged protein, nutrition, and meal-replacement bars.",Miscellaneous,General Merchandise,false,,Nutrition Bars,46,"Clif Bar, Nature Valley, RXBAR, President's Choice"
categories-NutsSeeds-230262-8750-vz4ca,CA,Packaged nuts and seed snacks.,Miscellaneous,General Merchandise,false,,Nuts & Seeds,230 | 262,"Planters, Wonderful, Prana (Canada), President's Choice"
categories-NutsTrailMixSeeds-230-7732-23dzv,US,"Trail Mix, Seeds, Salty Nuts, Popcorn","Snacks, Cookies, & Chips",Grocery,false,,"Nuts, Trail Mix & Seeds",230,"David's, Chex Mix, Planters, Orville Redinbacher, Boom Chica Pop"
categories-OatmealGritsHotCereal-287-7736-zxz28,US,"Hot food products typically eaten in the morning, including oatmeal, grits, Cream of Wheat, etc.",Breakfast,Grocery,false,,"Oatmeal, Grits & Hot Cereal",287,"Kellogg's, Cheerios, Quaker, General Mills"
categories-OfficeFurniture-490RP-8742-eq3rp,US,"Furniture designed for home offices, including desks, chairs, and filing cabinets.",Furniture,"Home, Furniture & Appliances",false,,Office Furniture,490-RP,"Staples, IKEA, Bush Furniture, Sauder"
categories-OfficeFurniture-490RP-9888-cllny,CA,"Desks, chairs, and office furniture.",Furniture & Home Dcor,Home,false,,Office Furniture,490-RP,"IKEA, Staples Canada, Structube, Bestar (Canada)"
categories-OnionsLeeks-432RP-8744-akt48,US,"Vegetables with strong, aromatic flavors used in cooking, including onions, leeks, and shallots.",Fresh Vegetables,Grocery,false,,Onions & Leeks,432-RP,"Vidalia, Yellow Onions, Sweetie, Green Giant"
